fdc_id,food_name,carbs_g,protein_g,fat_g,calories
169563,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",0.0,21.22,7.17,155.0
169564,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, raw",0.0,21.22,6.06,145.0
169565,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, raw",0.0,20.61,6.01,137.0
169566,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, raw",0.0,20.67,6.21,139.0
169567,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",0.0,28.84,14.95,250.0
169568,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",0.0,28.79,12.08,224.0
169569,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",0.0,28.82,13.8,240.0
169570,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",0.0,20.57,8.45,158.0
169571,"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0.0,26.75,8.34,182.0
169572,"Alcoholic beverage, beer, light, BUD LIGHT",1.3,0.25,0.0,29.0
169573,"Alcoholic beverage, daiquiri, canned",15.7,0.0,0.0,125.0
169574,"Alcoholic beverage, daiquiri, prepared-from-recipe",6.94,0.06,0.06,186.0
169575,"Alcoholic beverage, beer, light, low carb",0.73,0.17,0.0,27.0
169576,"Candies, milk chocolate coated raisins",68.4,4.1,14.8,390.0
169577,"Syrups, table blends, pancake, reduced-calorie",44.55,0.0,0.0,165.0
169578,"Syrups, table blends, pancake",61.47,0.0,0.0,234.0
169579,"Candies, HERSHEY'S POT OF GOLD Almond Bar",44.89,12.82,38.46,577.0
169580,"Candies, truffles, prepared-from-recipe",44.88,6.21,33.76,510.0
169581,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",65.96,4.44,26.15,517.0
169582,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies",60.48,9.57,26.13,515.0
169583,"Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies",71.19,4.33,21.13,492.0
169584,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",68.4,4.78,23.36,502.0
169585,"Candies, peanut bar",47.4,15.5,33.7,522.0
169586,"Candies, peanut brittle, prepared-from-recipe",71.24,7.57,18.98,486.0
169587,"Candies, NESTLE, RAISINETS Chocolate Covered Raisins",71.0,4.4,17.0,422.0
169588,"Candies, sesame crunch",50.3,11.6,33.3,516.0
169589,"Candies, MARS SNACKFOOD US, SNICKERS Bar",61.51,7.53,23.85,491.0
169590,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Original fruits",82.57,0.41,8.21,408.0
169591,"Candies, MARS SNACKFOOD US, M&M's MINIs Milk Chocolate Candies",68.4,4.78,23.36,502.0
169592,"Candies, SPECIAL DARK Chocolate Bar",60.49,5.54,32.4,556.0
169593,"Cocoa, dry powder, unsweetened",57.9,19.6,13.7,228.0
169594,"Cocoa, dry powder, unsweetened, processed with alkali",58.3,18.1,13.1,220.0
169595,"Desserts, egg custard, baked, prepared-from-recipe",11.0,5.02,4.58,104.0
169596,"Gelatin desserts, dry mix, prepared with water",14.19,1.22,0.0,60.0
169597,"Gelatin desserts, dry mix, reduced calorie, with aspartame",80.21,15.67,0.0,198.0
169598,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water",4.22,0.83,0.0,20.0
169599,"Gelatins, dry powder, unsweetened",0.0,85.6,0.1,335.0
169600,"Puddings, chocolate, dry mix, instant, prepared with whole milk",18.8,3.1,3.1,111.0
169601,"Desserts, apple crisp, prepared-from-recipe",30.84,1.75,3.43,161.0
169602,"Flan, caramel custard, dry mix",91.6,0.0,0.0,348.0
169603,"Puddings, chocolate, dry mix, regular",89.3,2.6,2.1,362.0
169604,"Puddings, chocolate, dry mix, regular, prepared with whole milk",19.64,3.16,3.15,120.0
169605,"Puddings, rice, dry mix, prepared with whole milk",20.68,3.25,2.82,121.0
169606,"Puddings, tapioca, dry mix",94.3,0.1,0.1,369.0
169607,"Puddings, tapioca, dry mix, prepared with whole milk",19.43,2.84,2.89,115.0
169608,"Puddings, vanilla, ready-to-eat",22.6,1.45,3.78,130.0
169609,"Puddings, vanilla, dry mix, regular",93.5,0.3,0.4,379.0
169610,"Puddings, vanilla, dry mix, regular, prepared with whole milk",18.92,2.8,2.9,113.0
169611,"Puddings, rice, dry mix, prepared with 2% milk",20.81,3.29,1.63,111.0
169612,"Puddings, tapioca, dry mix, prepared with 2% milk",19.56,2.88,1.67,105.0
169613,"Frozen novelties, ice type, fruit, no sugar added",6.2,0.5,0.1,24.0
169614,"Puddings, tapioca, ready-to-eat",21.69,1.95,3.88,130.0
169615,"Puddings, coconut cream, dry mix, regular, prepared with 2% milk",17.8,3.1,2.5,104.0
169616,"Desserts, rennin, chocolate, dry mix",91.5,2.4,3.3,363.0
169617,"Rennin, chocolate, dry mix, prepared with whole milk",13.34,3.2,3.34,96.0
169618,"Frostings, coconut-nut, ready-to-eat",52.7,1.5,24.0,433.0
169619,"Frostings, cream cheese-flavor, ready-to-eat",67.32,0.1,17.3,415.0
169620,"Frostings, vanilla, creamy, ready-to-eat",67.89,0.0,16.23,418.0
169621,"Flan, caramel custard, dry mix, prepared with 2% milk",18.82,2.99,1.72,103.0
169622,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES",51.72,9.76,35.73,568.0
169623,"Candies, REESE'S BITES",55.18,11.34,29.85,521.0
169624,"Candies, REESE'S NUTRAGEOUS Candy Bar",52.8,11.28,32.09,517.0
169625,"Frostings, chocolate, creamy, dry mix",92.0,1.3,5.2,389.0
169626,"Frostings, white, fluffy, dry mix, prepared with water",62.6,1.5,0.0,244.0
169627,"Candies, HERSHEY'S, ALMOND JOY BITES",57.54,5.58,34.5,563.0
169628,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",55.38,9.53,31.34,521.0
169629,"Candies, HERSHEY, KIT KAT BIG KAT Bar",63.64,6.24,27.84,520.0
169630,"Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats",61.6,8.66,23.42,474.0
169631,"Ice creams, vanilla, light, no sugar added",21.42,3.97,7.45,169.0
169632,"Frozen novelties, fruit and juice bars",20.2,1.2,0.1,87.0
169633,"Ice creams, chocolate, light, no sugar added",26.79,3.54,5.74,173.0
169634,"Candies, dark chocolate coated coffee beans",59.95,7.5,30.0,540.0
169635,"Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E",82.7,0.6,1.0,342.0
169636,"Snacks, fruit leather, pieces, with vitamin C",85.2,0.1,3.5,373.0
169637,"Candies, milk chocolate coated coffee beans",55.25,7.41,33.18,549.0
169638,"Frozen novelties, ice type, lime",32.6,0.4,0.0,128.0
169639,"Candies, MARS SNACKFOOD US, SNICKERS MUNCH bar",43.64,15.25,36.22,536.0
169640,Honey,82.4,0.3,0.0,304.0
169641,Jams and preserves,68.86,0.37,0.07,278.0
169642,Jellies,69.95,0.15,0.02,266.0
169643,"Candies, MARS SNACKFOOD US, POP'ABLES SNICKERS Brand Bite Size Candies",61.07,7.15,24.32,480.0
169644,"Candies, MARS SNACKFOOD US, POP'ABLES MILKY WAY Brand Bite Size Candies",71.85,3.3,18.0,463.0
169645,"Candies, MARS SNACKFOOD US, POP'ABLES 3 MUSKETEERS Brand Bite Size Candies",75.94,2.59,15.17,443.0
169646,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Fruit and Creme",82.43,0.41,8.36,408.0
169647,"Candies, MARS SNACKFOOD US, STARBURST Sour Fruit Chews",79.73,0.39,7.78,400.0
169648,"Puddings, banana, dry mix, instant",92.7,0.0,0.6,367.0
169649,"Puddings, banana, dry mix, instant, prepared with whole milk",19.76,2.62,2.8,115.0
169650,"Puddings, banana, dry mix, regular",93.0,0.0,0.4,366.0
169651,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Bar",62.99,5.81,29.3,539.0
169652,"Candies, MARS SNACKFOOD US, COCOAVIA Blueberry and Almond Chocolate Bar",60.37,6.35,28.68,525.0
169653,"Candies, MARS SNACKFOOD US, COCOAVIA Crispy Chocolate Bar",62.06,8.21,26.23,517.0
169654,"Puddings, lemon, dry mix, instant",95.4,0.0,0.7,378.0
169656,"Sugars, powdered",99.77,0.0,0.0,389.0
169657,"Sweeteners, tabletop, aspartame, EQUAL, packets",89.08,2.17,0.0,365.0
169658,"Sugars, maple",90.9,0.1,0.2,354.0
169659,"Syrups, corn, high-fructose",76.0,0.0,0.0,281.0
169660,"Syrups, malt",71.3,6.2,0.0,318.0
169661,"Syrups, maple",67.04,0.04,0.06,260.0
169662,"Syrups, sorghum",74.9,0.0,0.0,290.0
169663,"Candies, MARS SNACKFOOD US, SNICKERS CRUNCHER",62.85,6.86,24.38,488.0
169664,"Toppings, marshmallow cream",79.0,0.8,0.3,322.0
169665,"Toppings, pineapple",66.4,0.1,0.1,253.0
169666,"Toppings, nuts in syrup",58.08,4.5,22.0,448.0
169667,"Candies, MARS SNACKFOOD US, SKITTLES Tropical Bite Size Candies",90.77,0.19,4.34,405.0
169668,"Frostings, glaze, prepared-from-recipe",83.65,0.44,0.53,341.0
169669,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",71.34,2.26,17.48,453.0
169670,"Candies, taffy, prepared-from-recipe",91.56,0.03,3.33,397.0
169671,"Candies, toffee, prepared-from-recipe",64.72,1.07,32.75,560.0
169672,"Snacks, cornnuts, barbecue-flavor",71.7,9.0,14.3,436.0
169673,"Snacks, crisped rice bar, almond",64.6,7.0,20.4,458.0
169674,"Snacks, granola bars, soft, uncoated, chocolate chip",70.2,5.65,16.57,418.0
169675,"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",70.8,6.1,15.5,427.0
169676,"Snacks, granola bars, soft, uncoated, nut and raisin",63.6,8.0,20.4,454.0
169677,"Snacks, potato chips, plain, salted",53.83,6.39,33.98,532.0
169678,"Snacks, potato chips, made from dried potatoes, cheese-flavor",50.6,7.0,37.0,551.0
169679,"Snacks, rice cakes, brown rice, corn",81.2,8.4,3.2,385.0
169680,"Snacks, rice cakes, brown rice, multigrain",80.1,8.5,3.5,387.0
169681,"Snacks, granola bars, hard, peanut butter",62.3,9.8,23.8,483.0
169682,"Snacks, potato chips, cheese-flavor",57.7,8.5,27.2,496.0
169683,"Snacks, potato chips, reduced fat",66.9,7.1,20.8,471.0
169684,"Snacks, potato chips, fat-free, made with olestra",65.0,7.74,0.7,274.0
169685,"Popcorn, sugar syrup/caramel, fat-free",90.06,2.0,1.4,381.0
169686,"Snacks, potato chips, fat free, salted",83.76,9.64,0.6,379.0
169687,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",80.5,3.4,9.0,417.0
169688,"Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar",78.0,8.0,7.4,390.0
169689,"Snacks, M&M MARS, KUDOS Whole Grain Bar, chocolate chip",72.31,4.47,13.02,420.0
169690,"Candies, semisweet chocolate, made with butter",63.4,4.2,29.7,477.0
169691,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",90.5,7.8,0.0,381.0
169692,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",33.3,55.3,0.0,345.0
169693,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",33.3,55.3,0.0,345.0
169694,"Corn flour, masa, enriched, white",76.59,8.46,3.69,363.0
169695,"Corn flour, yellow, degermed, unenriched",82.75,5.59,1.39,375.0
169696,"Corn flour, masa, unenriched, white",76.59,8.46,3.69,363.0
169697,"Cornmeal, whole-grain, yellow",76.89,8.12,3.59,362.0
169698,Cornstarch,91.27,0.26,0.05,381.0
169699,"Couscous, dry",77.43,12.76,0.64,376.0
169700,"Couscous, cooked",23.22,3.79,0.16,112.0
169701,"Hominy, canned, white",14.26,1.48,0.88,72.0
169702,"Millet, raw",72.85,11.02,4.22,378.0
169703,"Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)",76.25,7.54,3.2,367.0
169704,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)",25.58,2.74,0.97,123.0
169705,Oats (Includes foods for USDA's Food Distribution Program),66.27,16.89,6.9,389.0
169706,"Rice, brown, medium-grain, raw (Includes foods for USDA's Food Distribution Program)",76.17,7.5,2.68,362.0
169707,"Rice, white, long-grain, parboiled, enriched, dry",80.89,7.51,1.03,374.0
169708,"Rice, white, long-grain, parboiled, enriched, cooked",26.05,2.91,0.37,123.0
169709,"Rice, white, long-grain, precooked or instant, enriched, dry",82.32,7.82,0.94,380.0
169710,"Rice, white, long-grain, precooked or instant, enriched, prepared",26.76,2.18,0.5,124.0
169711,"Rice, white, glutinous, unenriched, cooked",21.09,2.02,0.19,97.0
169712,"Rice, white, steamed, Chinese restaurant",33.88,3.2,0.27,151.0
169713,"Rice bran, crude",49.69,13.35,20.85,316.0
169714,"Rice flour, white, unenriched",80.13,5.95,1.42,366.0
169715,"Semolina, enriched",72.83,12.68,1.05,360.0
169716,Sorghum grain,72.09,10.62,3.46,329.0
169717,"Tapioca, pearl, dry",88.69,0.19,0.02,358.0
169718,Triticale,72.13,13.05,2.09,336.0
169719,"Wheat, hard white",75.9,11.31,1.71,342.0
169720,"Wheat, soft white",75.36,10.69,1.99,340.0
169721,"Wheat, durum",71.13,13.68,2.47,339.0
169722,"Wheat bran, crude",64.51,15.55,4.25,216.0
169723,"Wheat flour, white, cake, enriched",78.03,8.2,0.86,362.0
169724,"Wheat flour, white, tortilla mix, enriched",67.14,9.66,10.63,405.0
169725,"Wheat, sprouted",42.53,7.49,1.27,198.0
169726,"Wild rice, raw",74.9,14.73,1.08,357.0
169727,"Pasta, fresh-refrigerated, plain, as purchased",54.73,11.31,2.3,288.0
169728,"Pasta, fresh-refrigerated, plain, cooked",24.93,5.15,1.05,131.0
169729,"Pasta, fresh-refrigerated, spinach, as purchased",55.72,11.26,2.1,289.0
169730,"Pasta, fresh-refrigerated, spinach, cooked",25.04,5.06,0.94,130.0
169731,"Noodles, egg, dry, enriched",71.27,14.16,4.44,384.0
169732,"Noodles, egg, enriched, cooked",25.16,4.54,2.07,138.0
169733,"Noodles, egg, spinach, enriched, dry",70.32,14.61,4.55,382.0
169734,"Noodles, egg, spinach, enriched, cooked",24.25,5.04,1.57,132.0
169735,"Noodles, flat, crunchy, Chinese restaurant",51.9,10.33,31.72,521.0
169736,"Pasta, dry, enriched",74.67,13.04,1.51,371.0
169737,"Pasta, cooked, enriched, without added salt",30.86,5.8,0.93,158.0
169738,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",73.37,13.87,2.93,352.0
169739,Barley flour or meal,74.52,10.5,1.6,345.0
169740,Barley malt flour,78.3,10.28,1.84,361.0
169741,"Oat flour, partially debranned",65.7,14.66,9.12,404.0
169742,"Rice noodles, dry",80.18,5.95,0.56,364.0
169743,"Wheat, KAMUT khorasan, uncooked",70.58,14.54,2.13,337.0
169744,"Wheat, KAMUT khorasan, cooked",27.6,5.71,0.83,132.0
169745,"Spelt, uncooked",70.19,14.57,2.43,338.0
169746,"Spelt, cooked",26.44,5.5,0.85,127.0
169747,"Teff, uncooked",73.13,13.3,2.38,367.0
169748,"Corn flour, whole-grain, white",76.85,6.93,3.86,361.0
169749,"Corn flour, yellow, masa, enriched",76.59,8.46,3.69,363.0
169750,"Cornmeal, whole-grain, white",76.89,8.12,3.59,362.0
169751,"Pasta, cooked, enriched, with added salt",30.59,5.8,0.93,157.0
169752,"Hominy, canned, yellow",14.26,1.48,0.88,72.0
169753,"Rice, white, long-grain, regular, cooked, enriched, with salt",28.17,2.69,0.28,130.0
169754,"Wheat flour, white, all-purpose, enriched, calcium-fortified",76.31,10.33,0.98,364.0
169755,"Noodles, egg, dry, unenriched",71.27,14.16,4.44,384.0
169756,"Rice, white, long-grain, regular, raw, unenriched",79.95,7.13,0.66,365.0
169757,"Rice, white, long-grain, regular, unenriched, cooked without salt",28.17,2.69,0.28,130.0
169758,"Rice, white, long-grain, parboiled, unenriched, dry",80.89,7.51,1.03,374.0
169759,"Rice, white, long-grain, parboiled, unenriched, cooked",26.05,2.91,0.37,123.0
169760,"Rice, white, medium-grain, raw, unenriched",79.34,6.61,0.58,360.0
169761,"Wheat flour, white, all-purpose, unenriched",76.31,10.33,0.98,364.0
169762,"Noodles, egg, cooked, unenriched, with added salt",25.16,4.54,2.07,138.0
169763,"Potatoes, yellow fleshed, roasted, salt added in processing, frozen, unprepared",23.44,1.99,1.85,119.0
169764,"Potatoes, yellow fleshed, french fried, frozen, unprepared",25.01,2.47,5.84,162.0
169765,"Ginger root, pickled, canned, with artificial sweetener",4.83,0.33,0.1,20.0
169766,"Peppers, hot pickled, canned",4.56,0.8,0.4,22.0
169767,"Vegetable juice, BOLTHOUSE FARMS, DAILY GREENS",8.13,0.49,0.04,31.0
169768,"Potatoes, mashed, ready-to-eat",13.29,1.97,5.01,106.0
169769,"Macaroni and cheese, box mix with cheese sauce, unprepared",46.66,12.73,10.67,334.0
169770,"Macaroni and cheese, box mix with cheese sauce, prepared",23.1,6.68,4.99,164.0
169771,"Taquitos, frozen, chicken and cheese, oven-heated",33.63,9.21,12.54,284.0
169772,"Taquitos, frozen, beef and cheese, oven-heated",33.46,9.4,12.79,287.0
169773,"Potsticker or wonton, pork and vegetable, frozen, unprepared",13.28,8.28,5.52,136.0
169774,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",52.06,13.1,4.03,297.0
169775,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",27.29,10.24,9.45,235.0
169776,"Macaroni or noodles with cheese, microwaveable, unprepared",70.75,11.48,6.56,388.0
169777,"Spanish rice mix, dry mix, prepared (with canola/vegetable oil blend or diced tomatoes and margarine)",22.74,3.27,2.38,125.0
169778,"Rice mix, cheese flavor, dry mix, unprepared",73.88,8.77,3.51,362.0
169779,"Dumpling, potato- or cheese-filled, frozen",29.64,5.26,6.14,195.0
169780,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",21.74,7.87,5.51,168.0
169781,"Sausage, egg and cheese breakfast biscuit",21.57,9.54,22.13,324.0
169782,"HUNGRY MAN, Salisbury Steak With Gravy, frozen, unprepared",6.96,7.96,8.53,136.0
169783,"BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared",6.96,6.89,11.1,155.0
169784,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",21.07,9.29,22.9,328.0
169785,"Infant formula, GERBER, GOOD START, PROTECT PLUS, powder",57.0,11.3,26.1,512.0
169786,"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",57.1,10.8,25.1,492.0
169787,"Infant formula, GERBER, GOOD START 2, PROTECT PLUS, powder",56.3,11.1,25.7,501.0
169788,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler transitions, with ARA and DHA,  powder",56.0,15.7,21.0,476.0
169789,"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 24 calories ready-to-feed Low iron",7.19,1.97,3.34,67.0
169790,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, ready-to-feed",7.39,1.38,3.48,66.0
169791,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, powder",57.0,10.8,27.0,510.0
169792,"Babyfood, GERBER, Banana with orange medley",20.41,1.06,0.0,69.0
169793,"Bear, black, meat (Alaska Native)",0.0,20.1,8.3,155.0
169794,"Bear, polar, meat, raw (Alaska Native)",0.0,25.6,3.1,130.0
169795,"Whale, beluga, meat, dried (Alaska Native)",0.0,69.86,5.34,327.0
169796,"Whale, beluga, eyes (Alaska Native)",0.0,19.6,23.3,291.0
169797,"Whale, beluga, meat, raw (Alaska Native)",0.0,26.5,0.5,111.0
169798,"Fish, blackfish, whole (Alaska Native)",0.0,15.5,1.75,82.0
169799,"Blueberries, wild, frozen (Alaska Native)",10.4,0.7,0.0,44.0
